,CrATFL_126_1_Proteins_norm,CrATFL_127N_1_Proteins_norm,CrATFL_127C_1_Proteins_norm,CrATKO_128N_1_Proteins_norm,CrATKO_128C_1_Proteins_norm,CrATKO_129N_1_Proteins_norm,DFC_129C_1_Proteins_norm,DFC_130N_1_Proteins_norm,DKO_130C_1_Proteins_norm,DKO_131_1_Proteins_norm
491,668.0037267863172,664.9827359630486,687.2400349138528,646.8583173692995,659.188860524716,719.8113304464931,670.3727355852785,670.2075420812872,671.9006272437979,680.6177876698936
492,429.9693036460256,451.98118868995886,439.50342781911525,453.65991560747574,433.6689548524369,452.6898921025598,463.99308146097854,498.87705342148786,436.22306518224786,438.5060585547425
493,1151.4836712016117,1276.6915542254483,1183.892515266723,1196.1900034298258,1339.162503094918,1256.4825838465774,1125.6021453125607,1223.050149065246,1247.710890896396,1162.650620499075
494,57.781443084186904,74.63995889861253,77.10586452966933,76.73266487356916,75.00595259892809,79.02342551008029,76.75435573358239,62.892186482578786,74.44650585085343,74.95748655138627
495,1015.3204444553973,1010.13371866319,971.5338930738336,817.7983888624542,1004.6982084402603,792.3590847239933,1011.3855005195511,918.4288006665619,1113.5607967859396,1040.6423101149253
496,922.6189118551148,908.5744303257336,1739.7804421347391,1402.4700554372705,617.217658133348,813.4050162298789,1076.6796701398382,1105.9895309992846,301.5501725756478,730.7164381476944
497,524.6806255709754,604.649553549416,591.9009012424617,578.2284657075702,602.4574505937999,588.476623260726,572.1425688998908,593.7225281976349,614.1836732695407,615.7562268801934
498,556.2091956016949,496.12512402848256,496.7431931346698,507.93900170124726,495.22002438810347,511.2744802848088,490.86192117198163,504.55763800701106,511.92428742384607,530.5123254018062
499,1440.893333953713,1510.5885250489694,1444.6917629406046,1404.8130375708147,1490.379323193962,1348.7608989108453,1454.1916832836812,1499.4714525572253,1314.3154193050948,1389.9994393023267
500,764.2223907047677,762.8712066497536,802.1731294539599,789.389730493232,762.5103133015526,827.266999962121,781.4113455737609,800.7595485378661,771.9642594056893,766.5284012268826
501,508.351087308053,531.2332005343873,516.972143475983,503.83878296754517,510.48227980314635,494.98411984034925,540.5548290245896,518.6576604603634,519.3480260690856,520.1306658921479
502,535.2320195254791,529.7272240622841,522.32419760216,486.2664169659645,517.1093117596782,520.1785282296066,546.044161868773,470.06837445204854,574.6601069610821,528.0359662527134
503,822.1294456217463,834.7815831926791,819.3178452140864,835.4683791195991,836.6125797245901,865.1092037275115,875.981957029693,930.5000429107987,919.2888756189653,949.9694674250655
504,564.2483529003642,563.0469535075665,568.4970035381621,588.3813882862614,520.724056463241,610.0284665816569,580.039503868716,565.7253613118418,513.5972426115056,562.4192605920405
505,359.12422995150075,366.6111474276114,367.74961741562294,376.6343779672136,374.1260768187497,355.95955306589303,368.7483414101467,347.834366852843,319.11620204607397,330.7844355692052
506,888.0756578373944,460.9229239930713,1502.3850921651572,637.1935160684301,913.4259046752995,541.4268244615104,872.2260977152517,1288.7826278405862,931.626920127955,1338.7578538326368
507,811.3268280016591,721.4568536669169,710.9160709635513,690.1058625843009,727.6681907422113,673.5709905513502,727.7699702367404,672.2363222904027,752.6207150483749,723.8588281963604
508,286.1437550995169,323.59669444316506,328.8338340235898,332.2153416854401,313.9807413344687,351.305164367476,349.0060039880835,354.93509758474704,327.27185858591463,307.4495128181383
509,300.96595136893876,283.97068852095083,316.8597468260412,301.1708284159808,326.2307094965426,310.5286720748225,293.5348510363351,294.88320339492986,321.62563482756343,307.9257357314254
510,347.69355316745515,295.5478826502438,278.21610177940687,262.6092474680675,269.2984804154285,249.21216009132874,291.3198570816646,253.49608712897484,257.112300403439,280.4952959260896
511,297.95126738193767,301.66591206816287,319.12756637103143,311.61662376136485,311.8721402573904,327.8308561493728,304.0319962997736,300.7666660013647,327.7946570820583,318.3073952410837
512,860.4410546232181,834.2168420156404,815.5079083785027,845.0355561649043,820.4466381336564,863.3891035563573,815.2140794037325,869.1294415850565,860.840003750107,837.7713490546297
513,114.05554417487328,108.43030599142703,105.5896780147472,103.38408664263328,100.81121339936252,106.03911643350082,109.78665688366866,114.7275208254784,96.19492329042859,111.34091712651912
514,1048.6075801452005,989.5206657012781,912.0263082132889,855.7742242769814,1011.3252403967921,952.126035915308,960.3443354771437,873.9985140869336,992.3761053798453,984.0670280164204
515,1013.8131024618968,970.319465681963,951.39565551432,807.3525935170701,1001.4851020370933,885.5480410553428,945.8987227292926,754.7062377909455,972.1960834287011,918.5387551481183
516,1001.8799783466843,927.587383286036,1115.7672161352152,1028.1786596036013,1003.9953414145674,956.2745127986797,1057.7077653976603,1123.4370407976776,936.4366662924765,1059.786471229066
517,493.1520555402561,504.87861227258213,501.46025778824946,538.6906422040136,500.1400935679529,555.5923552827796,530.6355082710652,556.0886553185435,484.7387656243771,511.1776751223508
518,468.5321363130808,519.5618828755879,467.533677395195,479.82321609871815,498.1319020659735,445.6071266919252,442.6135745941589,411.4366264086122,420.3299908994814,359.9292778623744
519,426.0753368294826,489.7247240220441,469.0757946857884,479.82321609871815,476.04179554420085,488.5084486077691,492.01757019180974,540.7713647397218,503.14127268863297,482.12807741183894
520,185.77990069894008,186.08221783424585,199.0238432683465,197.10337198439714,178.32740537576476,203.5789143742401,201.37184170504486,196.08160721100774,182.3521154548994,208.29990227176842
521,406.7311145795591,414.99064159392515,422.7215631861872,405.23828484756444,395.3124971646317,372.857007688407,425.1825352117518,419.95750328689707,358.11696985838904,351.35726542320697
522,1476.6927062993504,1361.6851013697699,1426.9120577078809,1431.9525806177005,1343.5805243992725,1470.5844639737604,1382.059923629411,1394.98927178778,1449.9293492047534,1472.4812478836488
523,786.8325206072756,805.7915361046935,779.5856467858569,732.670038010352,813.4179678767288,772.7297063002345,777.848094429291,747.9098240904086,806.4689601511692,758.3373671183449
524,481.0933195922519,512.6908652216173,522.1427720385609,524.4375008916204,504.05606699681255,541.9327362765557,541.036349449518,556.291533339455,532.9407869688201,530.0361024885191
525,89.31001311490627,103.34763539807889,106.04324192374524,103.38408664263328,110.24971345866537,112.81833475510822,99.38581570521583,99.71454727802411,103.20042313875328,94.67311516147134
526,787.9630271024009,853.7945361529814,907.581381905108,1022.028331503048,843.2396116811218,811.3813689696975,957.4552129275735,955.0482834410956,814.5200569917812,903.3948665055892
527,682.8259230557392,737.269606624,726.3372438694852,735.6963899328464,703.8711214437561,719.2042362684388,740.7710217098064,734.418435699791,720.6254470843846,711.3817878682388
528,507.4718044785111,509.7730358069174,490.0304472814986,548.7459405271404,415.6956409097219,538.8972653862837,530.6355082710652,539.0469015619736,524.6805707297507,519.4639538135459
529,398.18950994972283,433.2506063181759,411.9267421520335,439.4067742950825,439.39230063307804,429.62031333649287,436.064896815133,476.15471507939486,435.804826385333,431.74369318606597
530,604.9465867248786,522.0090946427555,659.5726364649715,275.78852196925305,764.418095228433,300.41043577391594,242.49368599392778,206.8341423193196,335.32295542652656,109.43602547337079
531,168.445467773684,178.08171782619786,192.67394854237375,177.676145127094,174.51184152200403,198.51979622378684,188.75600657192155,191.21253470913067,186.42994372481976,193.0607690465819
532,84.03431613765444,82.16984125912829,89.35209007261682,85.81172064105256,103.12063362663875,98.85516865985716,93.22235426613267,88.0490610756103,93.68549050893914,92.76822350832303
533,356.9888287940417,303.9248767763176,333.00662198637195,323.52678294021405,313.47869345897385,339.6691926214334,349.1023080730692,362.74590138984155,318.2797244522441,351.7382437538367
535,473.93344512312433,519.0912652280556,572.0348020283469,577.0569746407982,631.877456097797,611.1414725747567,619.3315705428712,650.9341300946905,646.597180030446,649.7585428888908
537,509.85842930155354,456.6873651652812,491.2097134448935,494.8573514556261,441.5009017101563,454.2076275476958,474.1050103844744,496.8482732123724,436.1185054830192,447.3638047418822
538,478.3298592708342,512.1261240445785,451.93107892566195,364.82184304392877,435.2755080540204,403.91999313219014,444.347048123901,346.2113426855507,425.8716549586039,355.3575378948185
539,573.920464025326,628.7451771030665,585.7324320800882,641.1961105465678,654.6704296452625,607.3977251434212,617.6944010981147,585.3030903298059,590.4486215446199,554.9901831447621
540,264.41290802655095,275.12307674734484,295.17939197593415,279.10774665844053,287.57302308344043,302.63644776011546,293.24593878137813,312.83790824560157,270.39138220548733,296.97260872582257
541,992.9615382184728,869.0425479330258,781.853466330847,778.8463108922834,836.4117605743921,825.1421703389306,868.0850220608677,749.127092215878,841.391899693564,774.2432124221333
542,770.2517586787699,896.0560009013761,877.4647383476371,913.8606563377622,900.1718407622359,895.8686420822675,957.6478210975448,948.9619428137493,856.4484963825006,914.0622597632198
543,552.0640051195684,617.5444770917993,591.1751989880648,558.4107418280098,633.9860571748753,594.9522944933061,602.9598760953065,587.6361875702885,594.0036513183966,626.423620137824
544,444.540276249864,463.6525063487583,447.3954398356814,441.06638663967624,499.73845526755696,463.41522258152077,445.1174808037864,386.38119082603646,475.8511911899353,474.69899996456047
545,37.93477350309662,33.69622356330805,32.29375032066151,36.413847325497834,31.629016156174494,39.86585102557187,28.602313240745254,30.83745917855476,38.687088714628885,38.57405597625341
546,508.09986364246964,505.34922992011434,512.5272171678021,520.7277791801755,510.7835085284433,521.5950813117336,515.8046791832713,544.6260471370412,546.8472269662408,537.0842016051679
547,918.3481095401967,1037.053048102034,1051.6332794028901,1025.9333017256215,1021.0649691813918,1069.6999417318423,999.251185811356,1078.4995591657705,1016.8430749993673,1018.545566938405
548,602.6855737346278,606.7202711985578,637.982994396664,660.1352161260494,598.6418867400391,656.1676241137909,662.0905842765105,673.0478343740488,655.798433562574,672.3315089786984
549,1296.9421735744127,1237.1596718327405,1170.1041724331822,1071.523829074167,1205.2161299128966,1080.7288192998303,1196.8671682019597,969.148305894448,1233.2816524028317,1122.552651200303
550,427.33145515739966,418.6614592446766,412.5617316246308,428.17998490518374,403.7469014729449,436.90544347314557,422.1008044922103,434.86903782389555,411.2332970665822,403.36080755415605
551,1541.634023852665,1469.6447897136647,1474.626980934476,1498.3370744014499,1447.805663352,1585.729993078077,1535.3760269266045,1489.5304295325595,1515.0700418242502,1543.3432173807662
552,893.3513548146464,874.5958361739063,906.6742540871118,895.2144235249737,855.6903989933937,885.7504057813609,959.3812946272869,961.540380110265,854.2527426986973,896.1562782236256
553,750.0282535993044,743.8582536894512,714.5445822355358,678.9766974499664,728.1702386177061,674.5828141814409,720.8360761177718,691.4082952665436,738.4005959532682,707.8577383099146
554,2277.468140346506,1951.5572607866739,2092.9253016806247,2210.310770232162,2046.2467309418412,2098.319844082004,2099.043836347756,2222.3258410650583,1994.8945015848772,2187.768063640842
555,192.56293966969247,244.25055906923018,246.82947927674152,227.5621397204704,382.6608907021619,272.38292122040474,258.094947761607,176.19956116167637,325.80802279671246,377.54952565399634
556,739.4768596448007,908.6685538552401,960.1947953488823,959.9393049641293,880.9936119183333,936.5439520119119,903.1397089956531,916.9072155097252,817.4477285701854,802.7213426367006
557,2.3866248230425025,7.71812941952866,6.622033071371602,5.271709800474218,6.225393656135932,7.386312499661794,5.20042058922641,1.8259021882039004,2.300313383031988,8.191034108537762
558,1346.307623861555,1549.085048617106,1513.8149026719082,1511.6139731582,1554.2398129569046,1546.4712362305597,1563.593123827407,1492.3707218253212,1444.8059239425459,1501.0546226808735
559,918.7249450385717,890.0320950129636,722.0737431249034,802.4713807388532,792.0307283806488,773.0332533892617,771.9735452451648,779.1530393107865,818.807004660159,754.3370946467334
560,926.2616550060744,922.9753303402201,941.2358239527636,898.2407754474682,886.0140906732817,923.5926095467514,877.3302142194924,996.2325216861392,897.9586969763051,944.7310153789076
561,756.1832334060982,564.647053509176,575.5726005185317,612.7874521773457,541.2076097834301,629.8602097314338,585.0473162879711,707.0299028767325,648.2701352181057,704.5241779169049
562,632.8324136046383,698.5848359968503,703.9311867649812,688.1533774730141,664.4101584298623,670.1307902090418,707.6424164747344,696.8860018311552,669.2866347630797,678.1414285208007
563,665.3658782976914,555.611194676557,1048.0954809127054,744.6778214447654,696.2399937362346,688.1412508246557,813.6732140439617,916.1971424365349,761.7174088812742,988.9245017319486
564,160.78314597338965,165.3750413428275,156.8423997315274,162.9348825368791,175.4155276978947,182.93771232039074,176.9106041186836,168.49019636703767,174.5101380127449,186.9651157565073
565,251.22366558342134,240.57974141847873,235.85323267898858,229.51462483175715,262.1694005834019,223.61302225003513,235.07827145003085,221.339920814495,250.62959905125794,228.30126462982574
566,535.3576313582709,519.2795122870685,474.69998715736426,434.1350644946083,512.3900617300268,505.00117377824677,458.21483636183814,527.7871714013829,556.9895177914273,522.226046710611
567,419.41790969152186,407.9313768809416,429.43430903935837,411.0957401814247,394.81044928913684,408.6755641936162,382.6161296480838,404.23445666625236,410.1877000742949,404.1227642154154
568,910.1833404087355,817.3687302339864,774.0521670960806,711.2903260417621,774.3586431632308,810.9766395176613,810.7840914943915,804.7156699456411,920.4390323104813,828.7231137021752
569,1010.1703593109372,816.8039890569477,724.1601371062944,592.7744797866566,871.1534735586346,669.3213313049694,774.0922351148496,559.3347036531281,804.9005646627382,748.9081534352606
570,390.27596448384503,330.2794650381228,416.2809556784148,472.6966454425215,510.18105107784953,487.1930778886512,543.4439515741598,414.07404068046225,537.6459734341129,444.98269017544675
571,327.7212717535731,316.8198003187009,320.76039644342444,313.666733128216,335.9704382811424,328.6403150534453,346.88731411839865,344.48687950780254,342.7466940717662,326.40318476696405
572,407.86162107468454,426.2854651346988,444.7647691634927,439.2115257839538,423.4271781923423,453.6005333696414,442.5172705091732,448.36042621451327,437.47778157299257,440.7919285385205
573,193.94466983040127,324.72617679724243,216.2592718102726,300.48745862703043,221.30270351812248,291.4052054661091,272.4442564244724,333.32858835766757,420.0163118017952,385.83580434519155
574,420.7996398522307,403.50757099413863,404.30686848086617,547.3792009492397,363.28184270806133,436.09598456907304,450.0289891380558,525.9612692131791,451.070542472727,410.5041512534622
575,891.341565489979,871.8662538182192,908.5792225049037,914.6416503822768,853.4813883412164,921.9736917386064,914.0220705990344,956.7727466188438,928.9083679480082,977.9713747263457
576,726.0363935360876,824.2397478879572,798.9981820909735,805.2048598946545,804.6823348431186,729.8283843843906,827.9262186218416,870.3467097105258,911.8651369737257,845.8671385805101
577,839.7151022125857,926.5520244614651,911.1191803952927,883.5971371128176,941.7414048532081,907.2010667392829,902.4655804007534,934.1518472872065,913.1198533644704,865.2970334426228
578,412.1324233896027,450.5693357473622,484.95053150072033,588.2837640306971,459.17298692757447,478.4913946698715,510.7968667640162,497.55834628556283,451.69790066809946,508.89180513857275
579,527.94653322356,543.3751358407189,526.6784111285414,488.41415058837987,568.0169663348544,477.47957103978086,551.8224069679135,454.34532783140384,580.8291292155769,540.1320282502052
580,391.6576946445539,427.2267004297633,462.9073255234149,475.9182458761447,427.14233247100407,455.3206335407955,462.35591201622213,460.22879043783865,418.8661551102793,426.31475197459326
581,260.51894121000794,250.74508260517499,225.05841164483485,232.15047973199427,258.755475030037,253.4618193377095,230.26306720074714,208.15284945524462,225.11703243944865,218.01484970282485
582,507.9742518096779,522.0090946427555,520.8727930933663,517.8966757688097,543.4166204356075,557.2112730909247,535.3544084353632,567.8555805314129,552.493450724592,545.5609694616778
583,725.5339462049209,764.5654301808696,781.1277640764503,770.3530006581863,790.9262230545603,845.7833723927799,792.4863153471134,831.3941296955093,796.5357887244401,796.8161785119408
584,1047.8539091484504,893.3264185456892,826.8470061034542,792.025585393469,906.096005693075,831.4154768454927,867.121981211011,758.3580421673532,909.9830623876086,847.7720302336584
585,516.8926919378894,689.3607301052184,598.1600831866348,635.9244007460936,707.3854565722199,710.6037354126681,639.7480365598341,669.396029997641,640.8463965728661,581.1824433755514
586,1422.6796181989148,1289.8688483563508,1336.9249781626668,1320.07518374097,1435.3548760397282,1381.2404374367554,1335.2561383263735,1356.0366917727633,1378.4105149323043,1312.85132734982
587,667.3756676223587,837.3229184893532,544.9116802702632,461.9579773304444,554.7629024217907,470.49798799215534,562.897376741266,476.6619101316737,551.343294033076,520.5116442227775
588,1157.1362036772387,1064.5371187179164,1071.045814708007,1094.7584018984794,1151.9990551104443,1117.4580170721213,1072.6348985704399,1058.0088790537045,1128.4082740764188,1216.0828313698853
589,59.665620576062565,41.508476512343165,57.330478097354145,54.376710349335916,71.29079832026632,61.72124143553006,60.19005311604641,144.6520289099312,211.73339093817162,76.76713362187715
591,35.92498417842925,29.272417676505043,31.93089919346307,30.06827071381591,32.93434063246106,33.086632703964476,31.29882762034413,35.8079706908876,27.185521799468948,36.19294140981802
592,41.95435215243136,33.88447062232095,31.56804806626462,37.39008988114121,36.749904486221794,38.24693321742682,36.788160464527564,31.648971262200938,32.20438736244783,33.24035934743812
593,553.3201234474855,556.2700593831022,560.3328531761971,529.1234651587085,572.7362163645057,566.0141386727133,566.2680197157646,489.84898149092413,573.4053905703373,534.3221087081029
594,373.31836705696406,346.84520623125746,333.00662198637195,361.2097455880483,359.2654597041027,382.165785085241,378.1861417387428,377.45455790592854,370.35045466815,392.59816971386806
595,600.2989489115853,627.2392006309633,630.7259718526951,622.7451262449081,624.2463283902756,617.1112319922914,626.8432891717537,638.7614488399978,605.0869794366416,620.708945178379
596,1870.2345784357801,1589.4640427753718,1682.8128151645833,1704.6171264088948,1641.094095417511,1693.9951214977775,1687.247568949013,1814.7438970537653,1755.452790351093,1718.783738635726
597,633.0836372702217,599.2845123675486,549.4473193602438,520.0444093912253,584.6849558012827,588.8813527127622,603.5377006052206,569.3771656882495,563.7858982412945,567.7529572208558
598,471.044372968915,550.2461534946897,563.144949411985,560.8513482171182,565.607136532479,536.2665239480481,556.5413071322115,562.5807519877128,513.5972426115056,507.7488701466838
599,1982.5315569515694,1770.745960604789,2149.6207903053814,2162.474885005637,2029.5787414754127,2112.2830101772547,2176.857537016181,2735.404355950354,2424.634865414944,2772.2840674094023
601,628.184775791345,613.7795359115414,568.8598546653606,499.44569146715,640.8139082816051,590.9049999729435,595.9296778913522,521.2950747322135,643.5649487528129,585.3732050124777
602,402.08347676626585,372.0703121389853,362.8511271984439,327.9198744406092,383.9662151784484,372.857007688407,393.9800116763934,345.9070256541833,408.8284239843215,402.5036063102393
603,326.8419889240311,358.32827683104404,327.0195783875976,416.4650742374632,356.6548107515295,341.0857457035604,392.4391463166226,392.8732874952059,339.7144627941331,309.54489363660144
604,621.5273486533844,669.688912438371,699.6676860203995,703.5780098521794,694.4326213844533,717.3829537342756,677.306629704247,715.7536577759289,655.9029932618026,647.0916945744832
605,699.9091323154119,800.4264949228259,804.7130873443491,791.2445913489544,721.8444353864712,809.5600864355345,805.7762790751366,830.582617611863,794.5491544390943,729.287769407833
606,454.7148347059926,499.04295344318245,545.7280953064597,522.875512802591,530.8654235482367,446.821315048034,568.9645340953634,650.9341300946905,482.22933284288763,501.46272769129433
607,420.04596885548045,481.72422401399615,451.1146638894654,431.4015853388068,413.6874494077426,487.29426025166026,470.8306714949614,489.7475424804684,476.47854938530764,515.1779475939622
608,335.38359355386746,390.4244003927425,387.52500384793814,365.50521283287907,366.59535868632724,390.05800939994816,379.7270070985136,398.24955504936185,343.7922910640535,379.5496618898021
609,205.37534661444693,240.20324730045294,266.33272736365785,266.31896917951235,226.6244109983677,251.03344262549192,272.15534416951544,309.084664858738,242.36938281218855,256.0174381831338
610,212.1583855851993,214.8840178632187,232.0432958434049,230.00274610957885,210.759698132731,220.77991608578128,236.04131229988758,236.96152842468393,225.4307115371348,232.58727084940946
611,430.34613914440075,427.88556513630846,402.76475119027276,418.8080563710073,410.8759813049715,439.7385496373994,424.60471070183775,442.4769636080785,465.8134600639775,457.84070883419787
612,1005.5227214976438,946.8827068348576,947.1321547697382,937.1928534176387,942.343862303802,928.4493629711866,964.0038907065992,918.6316786874734,943.5467258400299,953.969739896677
613,571.4082273694918,430.8975180805147,438.95915112831756,363.74797623272104,426.5398750204103,417.07370032336866,423.2564535120383,404.03157864534086,472.08704201770115,431.2674702727789
614,520.535435088849,535.9393770097097,517.5164201667807,555.7748869277726,540.4043331826385,529.892035078477,506.94470336458926,548.5821685448162,525.8307274212666,548.8945298546874
615,193.31661066644273,206.41290020763844,189.0454372703893,174.84504171572823,194.29252781650044,179.8010590671097,189.43013516682126,183.4017309040362,209.22395815668216,196.01335110896179
616,315.2857003071938,306.748582661511,294.3629769397377,273.445539835709,284.56073583047146,288.47091693884624,299.9872247303753,307.36020168098986,284.08870280445046,297.2583424737948
617,346.8142703379132,371.787941550466,340.53578287573964,330.36048082971763,359.76750757959746,354.13827053172986,336.2938647699745,314.76524944426126,358.43064895607523,365.83444198713426
618,286.2693669323086,246.321276718372,232.40614697060334,205.3038094518015,254.53827287588044,221.18464553781754,252.70191900240923,214.23919008259097,252.7207930358325,237.15901081696543
619,357.9937234563754,340.5389297543255,406.84682637125525,374.0961473225408,386.87809285631846,340.9845633405513,342.45732620905767,431.31867245794353,297.3677846064988,311.5450298724072
620,559.7263269198628,548.7401770225865,611.9484260201757,628.7002058343327,605.6705569969669,604.3622542531492,592.6553390018394,619.6909148743126,589.2984648531038,640.1388400404918
621,149.22685735655227,115.67781776342346,139.87910953500014,126.81390797807425,121.8972241701455,136.19146061020237,130.68464332555996,136.13115203164634,120.97557200763681,128.58018658751138
622,383.7441491786761,389.9537827452103,541.1924562164792,492.02624804426034,485.98234347899853,422.8410950148854,448.2955156083137,563.798020113182,375.9966784265013,443.4587768529281
623,241.80277812404302,224.2963708138634,265.5163123274613,281.3531045364203,224.11417162089353,256.90201968001776,260.50254988624886,265.1615733313886,248.8520841643696,280.9715188393767
624,463.00521567024555,434.4742122017597,390.33710008372606,340.4157791528444,502.1482850699322,425.16828936409394,460.0446139765659,343.57392841370057,511.8197277246173,498.6053902115719
625,501.81927200288413,536.5982417162548,493.11468186268536,514.2845783129292,515.6031681331937,538.3913535712385,515.900983268257,511.8612467598267,482.02021344443017,509.6537617998321
626,442.0280395940298,466.66445929296464,429.525021821158,426.42274830502566,422.0214441409568,421.42454193275853,437.0279376649898,422.29060052737987,424.8260579663167,432.1246715166956
627,615.3723688465905,575.5653829319239,583.4646125350979,547.476825204804,552.6543013447124,557.6160025429609,582.3508019083722,634.1966933694881,608.6420092104182,638.2339483873435
628,532.5941710368533,572.3651829287047,546.1816592154578,654.1801365366248,553.758806670801,548.1048604201088,596.5075024012663,651.9485201992483,594.2127707168539,613.184623148443
630,639.2386170770155,606.0614064920127,578.5661223179188,566.5135550398497,604.3652325206801,586.8577054525808,613.8422376986877,584.0858222043365,591.3896588376783,608.6128831808871
631,863.2045149446358,760.5181184120923,666.2853823181428,633.6790428681139,832.8974254459283,628.0389271972706,705.8126388600066,511.8612467598267,863.2448768323678,663.4737627915587
632,492.77522004188097,503.7491299185048,513.2529194221989,479.13984630976785,465.6996093090073,500.85269689487507,523.8942223220679,565.6239223013861,534.7183018557084,587.3733412482835
633,482.60066158575233,497.34872991206635,433.24424587494207,417.5389410486709,439.09107190778116,406.9554640224621,420.7525473024108,394.6991896834098,451.070542472727,425.9337736439636
634,476.44568177895854,452.16943574897175,448.3932804354771,416.17220147077023,460.478311403861,465.43886984170206,477.2830451890016,483.76264086357776,519.1389066706282,495.2718298185623
635,386.00516216892686,390.70677098126185,404.7604323898642,471.32990586462086,363.18143313296235,416.2642414192961,430.1903476310069,446.5345240263094,395.8630212799594,442.2205972783817
636,436.6267307839863,496.8781122645341,514.613611149193,497.7860791225562,494.5171573624107,520.0773458665975,537.2804901350767,546.9591443775239,492.789862464989,470.03201541434714
637,733.5731035035902,738.2108419190644,723.5251476336972,743.7015788891221,741.1230738054728,761.093734554192,715.2504391886027,780.8775024885347,776.355766773296,744.0506797197326
638,467.7784653163305,435.98018867386287,430.52286242095374,431.49920959437117,429.4517526982803,428.406124980384,442.4209664241875,445.0129388694728,464.0359451770892,446.03038058467837
639,664.9890427993163,679.7601300955608,777.0456888954677,782.751281114857,692.324020307375,680.0466617839304,742.6007993245343,871.1582217941719,662.8039334108987,723.2873607004158
640,533.7246775319786,580.0833123482333,581.3782185537068,536.5429085815982,610.0885783013214,617.9206908963641,592.0775144919253,608.9383797660007,615.3338299610567,651.9491682900114
641,365.53043342387804,412.8258004152769,424.3543932585802,434.72081002799433,406.5583695757159,423.85291864497606,425.1825352117518,443.3899147021805,448.6656693904664,447.26856015922476
642,353.5973093086655,313.054859138443,328.3802701145918,312.88573908370125,295.10374121586295,332.58642721079883,316.55152734791125,304.51990938822826,306.56903813862675,298.11554371771155
643,1722.7662867383117,1520.7538662356656,1399.4260848225988,1342.5287625207675,1549.420153352154,1391.9657679157165,1485.4905109040253,1230.5566358389729,1601.959151883322,1458.9565171462957
644,120.21052398166711,117.18379423552662,117.56376521229583,115.97761561043279,124.10623482232276,133.35835444594855,121.82466750687793,120.10378837963434,104.35057983026927,113.24580877966743
645,1023.7364372524419,971.2607009770275,873.5640887302538,925.3803184943539,899.8706120369391,942.2101643404195,915.8518482137622,945.7158944791645,932.2542783233275,859.8680922311501
646,674.661153924278,619.7093182704475,545.5466697428604,485.0949258991924,594.1234558605856,534.748788502912,581.2914569735299,443.0855976708132,624.012284997041,571.9437188577821
647,694.8846590037434,759.2945125285087,743.6633851932108,737.4536265330045,705.2768554951417,753.9097867805483,744.9120973641903,757.2422130523397,720.9391261820707,746.7175280341402
648,141.94137105463304,145.9855942644994,138.6091305898056,153.46532974713833,152.82337330062722,161.38586899945975,160.0573892461906,161.5923436560452,154.43467576082935,152.29608766920794
649,1616.3730643637327,1592.2877486605653,1664.3981204592624,1716.234412821051,1573.1168130755104,1618.6142610560235,1647.0887655099866,1734.9113958250725,1593.9080550427102,1779.1688040405277
650,708.953184276415,752.3293713450314,805.7109279441448,799.542653071923,776.8688825407049,749.7613098971766,795.9532624065977,744.8666537767355,742.1647451255022,779.1006861376615
651,1171.707176281077,1076.7731775537545,1010.5403892476664,963.4537781644455,1031.7083841418823,1033.881385226633,1007.5333371201241,993.0879123620102,967.9091357603234,962.7322415011591
652,582.9645159863293,542.3397770161481,491.3004262266931,447.11909048466515,517.2097213347772,504.39407960019236,506.1742706847039,406.9733099485582,495.09017584802103,495.4623189838772
653,366.53532808621173,369.15248272428545,324.4796204972085,327.8222501850449,323.7204701190684,336.8360864571796,356.32511444699475,299.5493978758954,354.3528206861548,331.16541389983485
654,1122.4673378267266,1024.9111127957024,1195.9573152460714,1121.4098236675434,1145.2716135788135,1103.0901215248339,1202.356501046143,1172.9392779000943,1195.4310412820325,1187.128478242031
655,1285.0090494592,1101.7159128729631,1170.4670235603805,1132.1484917796206,1078.4992461380007,1050.8800222121558,1238.085316575828,1115.22048095076,1052.1842533386769,1030.451139770582
656,594.8976401015417,593.2606064791358,585.5510065164889,568.1731673844434,621.9369081629993,573.0969040833479,610.1826824692321,628.414669773509,538.3778913287139,608.5176385982297
657,943.0936406001637,951.2123891921542,981.2401607263921,994.9864127117265,944.8541016812761,941.9066172513923,967.5671418510693,1023.7224935196534,956.3030091459347,978.0666193090033
658,771.1310415083118,719.6685066062944,766.8858573339113,746.6303065560521,775.1619197640225,800.0489443126822,774.4774514547923,733.505484605689,752.0979165522313,739.2884505868617
659,968.592842656881,1188.4978070779073,1200.5836671178515,1327.3970029082952,1330.125641336011,1146.9020847077593,1207.8458338903265,1567.5370285730482,959.2306807243389,955.8746315498253
660,294.6853597293532,318.325776790804,323.663205461012,355.352290254188,343.7019755637628,346.75195803206805,354.5916409172526,386.78694686785957,364.91335030825627,398.1223555079982
661,633.5860846013886,556.646553501128,588.544528315876,570.2232767512946,551.9514343190197,565.9129563097042,600.6485780556503,590.0707238212271,501.4683175009734,545.5609694616778
662,544.1504596536906,499.41944756120824,489.66759615430004,501.6910493451297,510.88391810354227,508.2390093945369,520.5235793475694,524.0339280145195,538.1687719302565,534.8935762040473
663,705.6872766238305,760.0475007645601,488.9418938999032,406.3121516587721,645.0311104357617,472.4204528893276,527.6500816365092,381.4106793137036,700.0271863363254,515.2731921766197
