,CrATFL_126_1_Acetyl_norm_log2_ro,CrATFL_127N_1_Acetyl_norm_log2_ro,CrATFL_127C_1_Acetyl_norm_log2_ro,CrATKO_128N_1_Acetyl_norm_log2_ro,CrATKO_128C_1_Acetyl_norm_log2_ro,CrATKO_129N_1_Acetyl_norm_log2_ro,DFC_129C_1_Acetyl_norm_log2_ro,DFC_130N_1_Acetyl_norm_log2_ro,DKO_130C_1_Acetyl_norm_log2_ro,DKO_131_1_Acetyl_norm_log2_ro
24,-0.44798848831572524,-0.8763978863546633,0.5693328656056353,0.782862609274094,-0.37744768763910397,0.1486755267191775,0.13641890522788014,0.7656983493930785,-0.3718133575921003,-0.32934083631826194
25,-0.5362449963110691,-0.5477297666957588,-0.11013593102506469,0.15337197907110145,-0.27355564118881226,0.26441454716331503,-0.18281616796993116,0.5176636559032168,0.2394917449595786,0.4755405760934286
26,-0.5362416130936136,-0.40283163552208023,-0.062231814467013535,0.14108727639286656,-0.1314551925206615,0.2643455980044731,-0.12084262257861056,0.5853869792136237,0.14932249731875125,0.1134605272522684
27,-0.14154475679229694,-0.44852396566023156,0.2017242164818036,0.3274579863969249,-0.18436985447542842,-0.04510014103533866,0.040048754830719346,0.5905146431663795,-0.30620239652796677,-0.03400448638456144
28,-0.38563063816576815,-0.5033100863419762,-0.17538266546818804,0.08210576455532426,-0.20760910713704028,0.2661909319477873,-0.17847815316903048,0.6269420982748226,0.1574982300762322,0.31767362542784383
29,-0.13019564840686648,-0.8409172923877559,0.1277851205964975,0.3392326954465137,-0.17548389366555472,0.2638178566090499,-0.13058102247689618,0.5698913618135304,-0.23371627348933544,0.21016709596082084
30,-0.1890049168925776,-0.4699419919225205,-0.17675718712836375,-0.008613949041493818,-0.03023998766480407,0.22897193833949459,-0.24422008486745295,0.40332971939948603,0.20372786606192683,0.28274859371631944
31,-0.669744951551178,-0.5854645738662709,0.22627062880654858,0.45590799789151415,-0.32251635833052106,0.3108145024763571,-0.08817804231712145,0.48952061055423624,0.004839028245094745,0.17855115809133615
32,-0.4471611019437054,-0.39096392965676063,-0.16165384823325368,0.07099512559838006,0.07600706452772998,0.37190966870693876,-0.24328981195922061,0.3219789500672592,-0.05151586549466369,0.45369374838730403
33,-0.33131722198597835,-0.6421248525560754,-0.18257010703669252,0.05019933734245274,-0.1272621347948517,0.2854354643826902,-0.1608924150946356,0.5713428398564231,0.22685543368708938,0.31033365619958087
34,-0.7385607473484446,-0.4986681287917931,0.2633277683721209,0.41352832517128935,-0.44326244197934095,0.298023137153673,-0.04420940246743221,0.6128593843303562,-0.10663520446190766,0.24359731002149054
35,-0.3360656187893998,-0.43266063094835605,0.03248930658381255,0.2230888579082837,-0.194251825340519,0.23323060013796137,-0.09744293516113522,0.5671416276670893,-0.09548841792197393,0.09995903586423882
36,-0.6869531300341185,-0.3297495491717468,-0.16832862738880827,0.1127347521145392,-0.1969042381445476,0.44604400702200664,-0.19730071244170322,0.7292895827722257,0.033645111231989766,0.2575228040401685
37,-0.4730741478128593,-0.7682761889044398,0.34029336915039465,0.5087250499509137,-0.5260453709128203,0.4175800139447814,0.1280453280069418,0.7624178673703748,-0.3792846512103871,-0.010381269582897978
38,-0.265580431373464,-0.4781070693429834,-0.27980491297044185,0.17842902938047978,0.09460488620665419,0.2216541374156602,-0.18214003925124356,-0.12292943716713634,0.4268622645799871,0.407011572522495
39,-0.324203563873513,-0.6153198048938444,-0.2526223081926342,0.20989420753759358,0.24432087554103532,0.2932614803834266,-0.4151782673021689,0.47295086430704814,0.10674854131148148,0.2801479751815812
40,-0.7168472274055855,-0.3582303812142653,-0.15705931208327328,0.1335557441648465,-0.07746083272738957,0.26501453125428664,-0.18342462716535834,0.6836817386100122,0.21457950803015446,0.19619085853658458
41,-0.5949348830719741,-0.5184775607185657,-0.20617811462402713,0.2734639070052456,-0.06609135908067199,0.25101355214151067,-0.3057359863472566,0.4892409504942119,0.33752610479654166,0.3401733894049981
42,-1.131546158215373,-0.31469174495322916,0.004036892537304659,0.34955852558184963,0.4890117530103155,0.006981395287915859,-0.2082646421837473,0.0340789507895809,0.5917049473086098,0.17913008083677395
43,-0.17984233158180007,-0.41890530372013757,-0.052699021241788824,0.3840906693700701,-0.39939328650686834,0.05345315238766091,-0.3631536754636371,0.42158762572439334,0.4138392736413028,0.14102289739081408
44,-0.07816856353500246,-0.36895257771658496,-0.258551537587687,-0.020884488989429073,-0.061942198756064215,0.18389295703008024,-0.21231267876149662,0.2391634179076867,0.34932383965412495,0.22843183075437778
45,-0.10338453315891716,-0.4284629809411449,-0.18581019987168101,0.1741027389228078,-0.2512764460402952,0.19391617018333918,-0.2047616539664432,0.5968160616807472,0.10856747305623937,0.10029337013536654
46,-0.1811708188033343,-0.37501379253149825,-0.24275221703437566,-0.11576585880266776,-0.1767529234889107,0.29432356583999564,-0.14530555325900885,0.5867058168549812,0.13544861090266558,0.22028317032216727
47,-0.4256522952305417,-0.772996983384612,0.08464987003166247,0.01870582017423672,-0.18176788623797524,-0.00777289799191383,-0.5240730727066563,0.3160722992000222,0.4058377395381809,1.086997406607611
48,-0.2000509129431869,-0.4401756484486059,-0.3176978312169112,0.12697238252919352,-0.18914205346326352,0.3661041082252847,-0.19544395983285945,0.7119571341860107,-0.1489078187260544,0.2863845996903951
49,0.018624576637083834,-0.5976221209280936,-0.15207476159706346,-0.032319206621908236,-0.10602146023488856,0.2638935398627904,-0.28160445148136937,0.5467241189582754,0.07142865094975903,0.26897111445542166
50,-0.23856799255214156,-0.8267595991215457,-0.3370892461625705,0.2633664554199182,-0.334618029202149,0.03465728968426296,-0.785047424134353,0.929651309178583,0.6713049759436842,0.6231022609463217
51,0.1308006487218334,-0.7564186506248545,-0.08232372652845132,0.03301487202429154,-0.1963382520488821,0.2910038451378627,-0.6818079951170373,0.32118820586289054,0.5808615768545327,0.3600194757178219
52,-0.29166350713694644,-1.3531079453595716,0.5671324869625769,1.0491347544580396,-0.7042986281892682,0.3449518671152507,0.30450635783134405,0.8813578230417809,-0.6442195820551877,-0.15379362666800223
53,-0.3606721799882582,-0.3325886439102277,-0.12172480086987036,-0.2466828974034172,-0.20441956317749455,0.30154695114860175,-0.22481112446721152,0.8419969733526402,0.023986272922801533,0.32336901239243776
54,-0.03404474394685941,-0.4173012646858778,-0.1421164406786648,-0.088894821208088,-0.08988162290018131,0.02403029580129612,-0.2844827519378166,0.11847597083957062,0.4028648165345343,0.5113505621820984
55,-0.31324558048478224,-0.25079473752563786,-0.09429508682693477,0.11321839094098074,0.04083297519373996,0.08283611955016479,-0.3559756876192717,0.1360972555334845,0.34843116409964114,0.29289518713862517
56,-0.6967844703670418,-0.21627198521324242,-0.05032396478716494,0.12343131999090007,-0.18858603655427286,0.19589168897580977,-0.40142060350635855,0.17407964399652842,0.4776339579015958,0.5823504495632572
57,-0.13667142330222504,-0.7958804911491892,-0.12734152401273047,0.11878981613281514,0.003589728532195302,0.06464231030868817,-0.20681429459780087,0.015963659476725844,0.5142463658246781,0.549475852786844
58,-0.2355229206947369,-0.4916452609820414,-0.30297716405588027,0.10670729639338106,-0.24073372657808978,0.37846591581585454,-0.2915037233903659,0.3806055128102619,0.13426532181186168,0.5623387488697675
59,0.1247470815609546,-0.7318462537549699,-0.35218093176789544,0.27364258323398083,-0.39580612939692816,0.46065763201330245,-0.011871026872841028,0.10611073719007624,0.28402586263828233,0.24252044515605675
60,-0.07112809077779314,-0.8286688433508846,0.10830982133549139,0.2669185623596917,-0.32175910379624995,0.20542718205813326,0.09125177759032077,0.502595134040722,-0.044729137419428966,0.09178269796000738
61,-0.21640986470242662,-0.5277260026154247,-0.18308434962954756,0.05058383656583931,-0.06302875995105506,0.028647255298807295,0.14316246684138267,0.2827464853895094,0.13947180727238173,0.34563712553054327
62,-0.170712616347795,-0.3417248816950744,-0.14264016882357478,-0.021736766311244438,-0.39032305281406554,0.1879180106046361,-0.13810277536843696,0.5846216361381389,0.07893425954395106,0.35376635507347576
63,0.05787999586835113,-0.5499000399898444,-0.15174527998990062,0.011315403991927653,-0.19324103805758686,0.2767174271441215,-0.2406449391118306,0.6112504971147157,-0.07263669700087405,0.25100467003092763
64,-0.14073600558462207,-0.8044309141049428,0.06230908793385659,0.29834865096626384,-0.12235999115036034,-0.07485244810760694,0.008687500377486224,0.5105675561324841,0.16093308265540607,0.1015334808820505
65,-0.12380441325048697,-0.43491212945828384,-0.11971162660319123,0.027540070577214415,-0.05563519618019175,0.06450822287681213,-0.12957390517639578,0.4336198009179366,0.11261055465090308,0.2253586216456931
66,-1.0433995068408937,-0.4572029581145838,0.1566722703634973,0.33525608715839184,-0.3346003563356321,0.2421793680613087,-0.04758298002642558,0.6843571054956543,0.23554950489905035,0.22877146533964066
67,-0.8527174325907074,-0.4327643634961742,0.021744393875278156,0.24455879283143478,-0.10556383923187251,0.33104172868321324,-0.13299726761221375,0.7343370416003614,0.09067091477467049,0.10169003116602049
68,0.01043199257724936,-0.4872416332407319,-0.06377803315318253,-0.12746297279206953,-0.1323169510759037,0.0827542131955683,-0.3450582739916408,0.6165228119141872,0.07481307677983295,0.37133576978669947
69,0.1612249000727317,-0.6755129500365884,-0.15382292833947986,0.41778869595492907,-0.2548356081260321,0.06635521470048822,-0.052760693461268104,0.6327769125563929,-0.0088109193895054,-0.13240262393166446
70,-0.3840828886891501,-0.4783025589553036,-0.19009878847822836,0.03096221107819286,-0.023750824024880934,0.016082203482493007,0.03963918790105758,0.5638242316588773,0.19472395983308033,0.23100326619387435
71,0.14960765728919423,-0.6609701048537575,-0.2651086214160445,-0.016146992448805797,-0.05295522921408313,0.05124238698868133,-0.10694944814141749,0.15227279018257267,0.4456854675920834,0.3033220940215857
72,-0.08747668233959338,-0.578365496400898,-0.2830548394295622,0.022715361002560996,-0.09067956160670043,0.22111798992801202,-0.21481610209192237,0.5815872723402462,0.2410664262158697,0.18790563238200964
73,-0.2486389246848164,-0.3794891893845449,-0.14501740284525955,0.008098115873769629,-0.11020872502507828,0.19837352183205859,-0.2680449977681558,0.522069761417657,0.15499369556250464,0.26786414502187483
74,-0.19231002777809003,-0.4956470923027583,-0.13565380452992581,0.06346820040656631,-0.28373562497451577,0.3358135913183542,-0.3618480495397778,0.5808896682507481,0.2094075770902526,0.2796155620591607
75,-0.9877887177741098,-0.05427406526199352,0.3018507775157304,0.1684245527756194,-0.0008616414304332132,1.1608432644856572,-0.04361032653403063,0.5712059732116868,-1.6474391613700219,0.5316493443819028
76,-0.24544284271462047,-0.6018686167732197,-0.05411942654223001,0.250455068680556,-0.29108851299721294,0.35108351276887717,-0.20009321801189373,0.6189905383669556,-0.058797935294514936,0.23088143251731985
77,-0.04022240483380024,-0.6235100385869714,-0.15083340673327505,0.09661256902643967,-0.2721168716792084,0.15949556702095968,-0.11966416472684038,0.6300456069708558,0.12936356352071066,0.19082958002114303
78,-0.1705242650473524,-0.7932437495557476,0.22045575412368912,0.0866791650908958,0.04715994404987445,0.2514409322625264,-0.35096788676616786,0.4978968490110063,0.13860289535761705,0.0725003614736659
79,-0.06994090177033208,-0.6224080658720741,-0.01870246966706901,0.17063718993916588,-0.21814015709673207,0.15265069502073736,-0.19672719038975117,0.5338991396917869,0.05914307056828605,0.20958868957600174
80,-0.29920550625548437,-0.512282917223855,-0.24165799041226954,0.08042453040676811,0.1474158284677607,0.18329448275281734,-0.20003874005409727,-0.0972739047440756,0.4740882564973692,0.46523596056508865
81,0.09050189811517928,-0.5537063635683674,-0.06765235601763564,0.12483949134201477,0.04918711854657776,-0.03961687230419475,-0.2582843225435836,0.21505955124925347,0.22534968387076493,0.21432217130999742
82,-0.2018659169848238,-0.47942394644038355,0.06450042143920509,0.324412349966984,-0.4184098217153496,0.14870016176404377,-0.06987700435873556,0.5640850116600316,-0.04805398494035362,0.11593272960938439
83,-0.1606620009866262,-0.4579547516192779,-0.1285170610366393,0.06539596741677212,-0.18891373181815307,0.286529361324809,-0.19907938923713608,0.43737074761833217,0.07166553427250832,0.2741653240654234
84,-0.005412900414183408,-0.9380751705220387,0.04968023247812603,0.5015912101146482,-0.053184168525583164,0.38965972250630765,-0.10566541743085,0.03790211503577501,-0.00977068953429372,0.13327506629209962
85,-0.35754580353011,-0.6279320868686198,0.1972997072659104,-0.31483641752796165,-0.5197259557518628,0.44884123262650766,-0.03720609372263928,0.343521520459074,0.2600898213585636,0.6074940756911436
86,-0.36605706830151696,-0.5364886554196291,-0.1726370949492635,0.10942528487198455,-0.2681743812207662,0.15199643566787824,-0.11540683052541745,0.3904553753816984,0.3921565760738801,0.41473035842114925
87,-0.40921138731625817,-0.4572846976902616,-0.22489522333478273,0.18502898573273896,-0.18486249191690618,0.12383738672641709,-0.20091536963092427,0.5011786241797767,0.21286288285146693,0.45426129039873775
88,-0.3109799220167764,-0.5690240153099833,-0.2047440376008689,0.08185003108763844,-0.08569685014027062,0.20965208883203168,-0.22094904858230535,0.56509042531028,0.20211503941579245,0.3326862890044655
89,-0.2660326723623605,-0.03956580981510038,-0.3363245400591808,0.036334813132962385,-0.3185491930240705,0.13952830965747953,-0.05140007761453402,0.8437119861262268,0.21971190566301324,-0.22741472170442734
90,-0.10815670695332091,-0.6013400662949486,0.03870737697377624,0.15760072671732317,-0.2722652193601327,0.19118387600095232,-0.0990336886373413,0.42096800789122657,0.08275616925459417,0.18957952440788084
91,0.12203171846666994,-0.6389839568670235,-0.26539814402307726,-0.059462453495862544,-0.4217912718140595,0.2597495424538998,0.07449715361530007,0.3687967944735009,0.12496847037461034,0.43559214681605063
92,-0.26885353473932927,-1.4569601389183493,0.6165994805364363,0.9618765516911427,-0.9395462051451133,0.33963940504597545,0.22417597952830715,0.8696402947748147,-0.1583932923261786,-0.18817854044769788
93,0.0427841002510041,-0.4141035115898086,-0.40214502067306945,-0.005997314558556788,-0.10473330046703566,0.2767743567072314,-0.25714790717016545,0.3782900868611314,0.25633869401994236,0.2299398166193365
94,-0.4081205203105096,-0.5467862512157788,-0.06966115157591801,0.2705148942990814,0.11090494398661566,0.24661221416137913,-0.3975456119241416,0.4006218821452636,0.2197364016382668,0.17372319879575748
95,-0.38256430531774477,-0.5855515121048258,-0.1794223780619575,0.12299783671138531,-0.0334095752790704,0.2853439680281751,-0.16634772187037683,0.6496688404164104,0.07025083460031567,0.2190340128776871
96,0.42192743570036084,-0.48359268038927095,-0.5457326869636443,0.10560156316197755,-0.5355866281516963,0.4836066332966422,0.1731872609480214,0.21300734947123745,-0.024016314425325813,0.1915980673517126
97,-0.6435418786878708,-0.005180567511399836,-0.21131208605498664,0.3176460090499438,-0.009409242375600257,0.14481907037546016,0.18301671940089026,0.04730294401030477,0.23788930813376208,-0.06123027634048306
98,-0.2463030976991094,-0.18624759328714013,-0.4099019390783205,0.3297581042538349,0.1423715857602872,-0.02320670394033275,0.013221449684511555,-0.06874039831564449,0.35025688339529193,0.09879170922663505
99,-0.1915365545386969,-0.024791981555265963,-0.22798222478673047,0.21380034411489213,0.050596209631485145,0.09208875342978207,-0.09157331177998085,0.11038163336098528,0.13210467202693899,-0.06308753990340676
100,-0.08914161657997788,-0.3114329944003176,-0.33054858366784856,0.32575711067842317,0.05806167139553153,0.06915226666637952,0.0995061869342333,-0.15030278573034117,0.13516254245584403,0.1937862022480905
101,-0.48595439368286986,-0.09797626819099392,-0.41738959678760557,0.5554026205411917,0.2634091599230781,-0.05055661243080234,-0.17242255294983755,-0.0200771729488034,0.4215914973780044,0.00397331914864596
102,-0.40581331216655236,-0.28104607976061935,-0.1333843037022735,0.1198198461047344,0.14704255510831032,0.3020075641799851,0.09806793366101285,0.07796138419069454,0.1481150261642865,-0.07277061377956429
103,-0.48367463516386167,-0.40262878018724635,-0.07879533067593325,0.16819852048739392,0.07108076502648286,0.12757298148762342,-0.5361867378606817,0.3804448423060709,0.5647256699402261,0.18926270463993777
104,-0.2724229800492841,0.0349341747556009,-0.17749291561232639,0.1493158787465365,0.0409740098791902,0.08083577471451253,-0.04893536388986863,-0.060088716171714296,0.197155383017666,0.05572475460970061
105,-0.28197051599830125,-0.40653971630181207,-0.019731189077970335,0.47024204305244943,-0.09565411615525132,0.24733641575961318,0.10806863137780542,-0.10060494965315048,0.047740181976757334,0.031113215019865414
106,0.018417520488499317,-0.28190790192785586,-0.07451243045156142,0.012840550227039671,-0.21175635910725177,0.13442589518873538,-0.07068509366011089,0.2403378331952677,0.49569027534545107,-0.26285028929821097
107,-0.3918029524108464,-0.1496896226141331,-0.08052301497520986,0.3842483177609264,-0.011887364850009519,0.1908826718029797,0.027358616995244667,-0.16821930642402805,0.2587428650877541,-0.05911021037266728
108,0.18866288980124413,-0.33975731331574277,-0.29288271672620514,0.17738356017560086,-0.06569276976635141,-0.1456417095248952,-0.12157055729823352,-0.42074237084277444,0.7129747473659851,0.3072662401313764
109,-0.20576619362871362,-0.3521361525349471,-0.2686404588100437,0.3842633747244433,-0.007578329817787832,0.034461399140544025,-0.07260047716116347,-0.02613042942477417,0.2601242927916987,0.2540029747207555
110,-0.28301565201183143,-0.40277906825491394,-0.036309208209159394,0.12269078943089129,0.07307210926519714,0.19559419606153483,-0.2628466153092637,0.09177254383194322,0.4013093235746834,0.10051158162092744
111,-0.3763879727879589,-0.0844419074699525,-0.42607453176551235,0.34907546450049853,0.1989254655347823,-0.023597286355987457,0.06092008583873998,0.12197490817434797,0.18205256231545341,-0.0024467879843985685
112,-0.6752567776485547,-0.8517071449643032,0.33344405481184536,0.7888370552321207,-0.8586538865748585,-1.2022064549170892,0.5445178387266152,0.7738252005425337,0.6605261104460225,0.4866740043456792
113,0.04071053640867017,-0.13371390181028353,-0.3990784994863015,0.14581265177307667,-0.052595359689067145,0.047204806069457206,0.017690580365555597,-0.13911999433554456,0.2814732320748252,0.19161594862961806
114,0.09275380058315408,-0.5610735596451968,-0.04150332079848873,0.18052614046433568,0.022738491074592915,0.019213433465982366,0.035028339737453784,0.2449651414785179,0.2218531372253012,-0.21450160358564307
115,0.05321544190442484,0.07742574736967178,-0.37164871245552433,-0.2488310511221199,0.20941769766994245,0.0446139811570303,0.013799554932074187,0.015610046719354287,0.17428540680985183,0.032111887015290996
116,-0.326733027831017,-0.3385156513291374,-0.15388986401678295,0.046573780206753845,0.12468857040143266,0.34806457995009676,0.17422334108820614,0.06649571562655376,0.22650601519722624,-0.1674134592933214
117,-0.08448661050949546,-0.14149260915428385,-0.17842830693326928,0.33506764805057454,-0.04224661914184935,0.18940034429717922,-0.010420133128862474,-0.019599894075719604,-0.05260702889315105,0.004813209488879089
118,0.24924774303635644,-0.16191723050916895,0.03731948097288562,0.15543013962876273,-0.27561764717295567,-0.386110869126882,0.13472276388898408,0.05007683131761631,0.22400008346940758,-0.027151295505007056
119,0.0002178827591157173,-0.08029062969978007,-0.20012739704303417,0.28787709330516265,-0.05821355272557849,0.07116976191923552,-0.15354401291811914,-0.07287020398013677,0.21113757726077598,-0.005356518877629668
120,-0.24956043957471596,-0.22369129175022184,-0.4284866102900864,0.2626201899644709,0.1739917656595109,0.15661503944158905,0.15754723352819155,-0.046522150784721106,0.1832363073672596,0.01424995643873217
121,-0.2441428587945511,-0.10653227878345817,-0.276209003515814,0.277632484992556,0.07184157043308836,-0.016978660066469864,-0.14743975772975038,0.14468289754133945,0.2684272545723667,0.028718351350708993
122,-0.28794137741290626,-0.2922275762360531,-0.28787490119335946,0.4522931956968126,-0.0433619313528677,0.1962066542018901,0.027410898944495443,-0.12434865588330801,0.48864210602559677,-0.12879841279029147
123,-0.14239095766345056,-0.020560481871128466,-0.05281829591717191,0.4477634782693585,-0.05494529365980583,-0.06630143166084679,-0.10043760818639225,-0.05172219571200465,0.10867368249573062,-0.06726089609427266
124,-1.0262188482973666,-0.03511511863354988,-0.06375348201958753,0.5634058666671682,-0.3540058665588455,0.27506512616761913,-0.6039513680234534,0.2510967816272416,0.6780589531390242,0.3154179559317649
125,-0.4285812795085837,-0.3752499576077106,0.10457645169261909,0.2479492598587667,-0.45082820174268523,0.17194066216021042,0.13443017679569458,-0.058068353691605346,0.4212837926148145,0.23254744942849204
126,-0.29767683072089435,0.006498642869777971,-0.5144217435744958,0.5974870185919698,0.1515549947042727,-0.23806722233394284,0.030522325192110067,0.2215662188875953,0.23199323185504106,-0.18945663547142821
127,-0.0582799835251393,-0.43325830114271646,-0.3465725263217463,0.3167718145622471,9.996529275468902e-07,-0.024362835689980322,-0.05404004513588134,-0.18522738128519922,0.48085287801470855,0.3041153808707895
128,0.10430853582194821,-0.37582087860201163,-0.35027972602446233,0.31753885097321444,0.017948061122766035,0.1833550591467672,-0.03925231766857973,-0.13434448845032065,0.17975112725199516,0.09679577642869308
129,-0.044242821123966714,-0.21821331144628164,-0.36631662423028555,0.22255938166424194,0.23359239210717853,0.01600362259350785,-0.1538318915078083,0.17512604928227749,0.08677331631599738,0.04854988634515145
130,-0.1257852040683325,-0.1767046893002222,-0.2538386379840336,0.4600873760350943,-0.16770988704175593,0.14225477555492194,0.1630948609278775,-0.29387430750873555,0.2736633105252446,-0.021187597140050585
131,-0.08735904171709308,-0.2783662273952885,-0.2250592093105972,0.26764694957773383,0.20779399955462718,0.1179532827628007,0.09002137943328492,-0.05592577626138695,0.04566226292662545,-0.08236761957069128
132,-0.027114016003585206,-0.12664040666879028,-0.2641381087102568,0.398634742191442,0.2988139699377177,0.05361888394912029,-0.07713226321184763,-0.10361599145472145,0.1481425686509299,-0.3005693786799979
133,0.20113633724584457,-0.34711067895449377,-0.012555251630202768,-0.29670178903996014,-0.14161653141258457,0.22231239251809498,0.24428589249585642,0.11295255674707327,0.21813083798362687,-0.2008337659532482
134,-0.14755821097773936,-0.11049111993908234,-0.2810842219788494,0.25357625767927683,-0.03950829213962237,-0.06197916928018721,0.0988080648322045,0.05102813028905384,0.2021804638431144,0.03502809767183912
135,-0.09738572546739377,-0.1282291849401469,-0.07671656974633478,0.3426971335683735,-0.09807084316804104,0.09860330615799207,-0.000746087191234146,-0.16981438059203047,0.1540177994409193,-0.024355448062091334
136,0.13252783228782494,-0.05874788667004527,-0.2884767468709102,0.033060506814575064,0.18150009066786232,-0.2090447675023528,-0.00044098114125645793,-0.11417688253288016,0.21122491789621023,0.11257391705098474
137,-0.00977948824376984,-0.2444762091067636,-0.18058645464002243,0.20231682245430438,-0.06197741953704217,0.006965316837117541,0.020952729769803113,-0.0899708996964339,0.3427127827654868,0.01384281939733345
138,-0.03368666687350519,-0.09112800736332627,-0.2646362451704922,0.07900839759732747,0.041660587624488876,0.02866770376434502,0.0804999277896794,-0.09087830075826364,0.2987104063816899,-0.04821780299192202
