A	Coef.DKOvsDFC	Coef.CrATKOvsCrATFL	Coef.DKOvsCrATKO	Coef.DFCvsCrATFL	t.DKOvsDFC	t.CrATKOvsCrATFL	t.DKOvsCrATKO	t.DFCvsCrATFL	p.value.DKOvsDFC	p.value.CrATKOvsCrATFL	p.value.DKOvsCrATKO	p.value.DFCvsCrATFL	F	F.p.value	Res.DKOvsDFC	Res.CrATKOvsCrATFL	Res.DKOvsCrATKO	Res.DFCvsCrATFL
10	5.32907051820075e-16	-0.084008548502343	0.477552224208934	0.049114618912414	0.610675391623691	-0.385717634958411	2.68542183507999	0.247028701672578	3.07147550926154	0.707803057021434	0.0229231992950949	0.809895216031429	0.0118426046513559	4.28883454174535	0.0345716917954002	0	0	0	0
11	5.32907051820075e-16	0.647341098353472	0.761980796392976	0.213326897798027	0.327966595837531	1.1908326176662	1.71675055791991	0.42988647564527	0.660903080995708	0.261281966115098	0.116854057165258	0.676415578933582	0.523642535634026	1.65340857661818	0.239318628272235	0	0	0	0
12	1.24344978758018e-15	0.16131644196013	0.514836587887625	0.165669026333516	0.519189172261011	0.599988966313172	2.34519879409679	0.674988808531627	2.11534339606415	0.561893362547986	0.0410315648599592	0.515021181625214	0.060560324276455	3.25097368317759	0.0684435348684432	0	0	0	0
13	8.88178419700125e-17	-0.0952138606193484	0.261053648402198	-0.0230025572689554	0.333264951752591	-0.354631285039073	1.19083685658641	-0.0938520178725363	1.3597439555291	0.730247749974945	0.261280375569986	0.927084864415651	0.203847129121973	0.781698988748334	0.530813237140365	0	0	0	0
14	7.105427357601e-16	-0.248820816706806	0.265831696576436	-0.0837424104096465	0.430910102873596	-1.05969485128418	1.3865850250123	-0.390688109099253	2.0103487881459	0.314265376296644	0.195769829822648	0.704240704166076	0.0722000876712563	1.45240718901716	0.285769269570439	0	0	0	0
15	1.77635683940025e-15	0.000100344235202388	0.33136190868245	0.152000696204464	0.483262260651712	0.000463347281384127	1.87396901003783	0.768865532152109	2.44448679830519	0.999639436713991	0.0904865066672385	0.459787976394475	0.0346357040726403	2.89152555503352	0.0886329026302138	0	0	0	0
16	1.33226762955019e-15	0.266126865235594	0.696056488065708	0.155684409705749	0.585614032535863	1.23384037574235	3.95239530721989	0.790689564166342	2.9742149842148	0.245539435150911	0.00273229134538791	0.447513849841729	0.0139794906188509	8.07701462218544	0.00503558158830652	0	1	0	0
17	5.32907051820075e-16	-0.407680602336425	0.518196667741328	-0.335446634167195	0.590430635910558	-1.02416145211272	1.59436819785288	-0.923129095102133	1.62482983322178	0.329951480827714	0.14201032552895	0.377726014692862	0.135333369748433	1.27903619775236	0.33417681259968	0	0	0	0
18	1.06581410364015e-15	0.0965472276207367	0.351008692311305	0.168418864045739	0.422880328736307	0.36171687526993	1.61061768698531	0.691210489037127	1.73554975855093	0.725107365552043	0.138412995022743	0.505198858154613	0.113368023527455	1.88983702704059	0.195382944734951	0	0	0	0
19	1.06581410364015e-15	-0.00410571684741523	0.361243832651178	0.165209129161292	0.530558678659886	-0.0151436766854019	1.63188069595737	0.667524175782574	2.14371170936303	0.988216129344064	0.133828310187606	0.519579369181007	0.0577365072328104	2.20492917924902	0.150583189426715	0	0	0	0
20	1.24344978758018e-15	-0.0278451308415648	0.515506063861237	0.0732416327003426	0.616592827403144	-0.0994166141939912	2.25418270415319	0.286456278513326	2.41156402695933	0.922776841749545	0.0478987352425279	0.780389351706813	0.0366398534624505	2.91029337041752	0.0874177624362145	0	0	0	0
21	1.77635683940025e-16	0.457948767657786	0.380388869052193	0.236898059203572	0.159338160597979	2.56635344720612	2.61079639107352	1.4542922837899	0.978160218998626	0.0281144050718916	0.0260523409793779	0.176592480536499	0.351118664723384	5.45361346693011	0.0176361975149323	0	0	0	0
22	7.99360577730113e-16	-0.193922383056157	0.205380018722143	-0.000667009077937215	0.398635392700363	-0.653866277014067	0.848134673666324	-0.00246367472210455	1.47240565805995	0.527981399333571	0.416248077684662	0.998082842534282	0.171744006721184	0.742412750026971	0.550814872087428	0	0	0	0
