A	Coef.DKOvsDFC	Coef.S3KOvsS3FL	Coef.DKOvsS3KO	Coef.DFCvsS3FL	t.DKOvsDFC	t.S3KOvsS3FL	t.DKOvsS3KO	t.DFCvsS3FL	p.value.DKOvsDFC	p.value.S3KOvsS3FL	p.value.DKOvsS3KO	p.value.DFCvsS3FL	F	F.p.value	Res.DKOvsDFC	Res.S3KOvsS3FL	Res.DKOvsS3KO	Res.DFCvsS3FL
0	-3.10862446895044e-16	1.88133775748533	1.17318809992039	1.14813687173414	0.439987214169204	7.60986831280267	4.74545674269285	5.19229119422174	1.62464995571662	3.29815894316007e-05	0.00105171974285556	0.000570440604237759	0.138693413294075	35.3088013125601	2.63926977068344e-05	1	1	1	0
1	8.88178419700125e-16	-0.834687593105918	0.205772144752337	0.246161077580564	1.28662081543882	-1.86806941022594	0.460527570151204	0.615947138039208	2.62862722139286	0.0945990224192184	0.656065756906802	0.553190477898033	0.0274268871729554	2.75988632056225	0.103866481059667	0	0	0	0
2	9.32587340685132e-16	0.170226248665836	0.928523004955969	-0.238008865880489	0.520287890409644	0.531366282578113	2.8984120915468	-0.830645288412083	1.4825882690815	0.608031480335174	0.01764624913443	0.427665108940341	0.172340012614038	2.9232431395289	0.0925371841093898	0	0	0	0
3	9.54791801177635e-16	-0.35633965257197	0.499234570981756	0.313248054634104	1.16882227818783	-0.754519951682794	1.05708820687436	0.741566265436356	2.25925074326371	0.469824063285566	0.318026504112789	0.477259526767911	0.0502464289352383	1.89996940716522	0.200141358840626	0	0	0	0
4	1.06581410364015e-15	-0.534547376218498	-0.00390433600347423	0.592663495590447	1.12330653580547	-1.4721574011081	-0.0107526430764445	1.82486704835168	2.82407162499235	0.175073473638966	0.991655445097686	0.101327661567729	0.0199198504464836	4.13501046227279	0.0424272847207329	0	0	0	0
5	1.24344978758018e-15	0.148501505486373	0.340669646285747	-0.0231548223169433	0.169013318482431	0.689045053916937	1.58070272771993	-0.120119418841387	0.715891274403791	0.508172533440335	0.148414065634134	0.907028079053186	0.49221880212764	1.03426882922434	0.422869840272642	0	0	0	0
6	3.5527136788005e-16	0.158383339391878	0.295576693077747	0.00627115322592051	0.14346450691179	0.699348190315537	1.3051311217269	0.0309589611100738	0.578279513371463	0.502012301625841	0.224236538152952	0.975978144752542	0.57726090078118	0.78144476968707	0.533552875140651	0	0	0	0
7	4.44089209850063e-16	0.0048249506759825	0.0979112467611789	0.1815362261198	0.274622522204996	0.0106751948948931	0.216628461463954	0.44905676553349	0.554662063520141	0.991715545969816	0.833330010085652	0.664011755326534	0.592644142398048	0.17837848649229	0.908381439192783	0	0	0	0
8	7.105427357601e-16	-0.659694616469336	0.288911275348453	0.326483865834485	1.27508975765227	-1.63128335144476	0.714415642866644	0.902616346970276	2.87830358169327	0.137277068444568	0.493087467950096	0.39025400166382	0.018233748802491	3.17322365857431	0.0779449227698038	0	0	0	0
9	8.43769498715119e-16	0.292153098231157	-0.148841694915279	1.13420455311741	0.693209759970975	0.587131961301032	-0.299123017308663	2.54842360431811	1.2717427538716	0.571552143860665	0.771640337454268	0.0312825081852875	0.235351782683206	2.71775569166014	0.107054533365502	0	0	0	0
10	1.77635683940025e-16	0.115633257539132	0.462207589517576	-0.08384286151372	0.262731470464724	0.476586475777126	1.90500458824379	-0.386349231117377	0.988508543326846	0.645018024248633	0.0891811509655003	0.708215824454394	0.348740187015774	1.32080095557576	0.32700700798871	0	0	0	0
11	-2.66453525910038e-16	-0.291340927312965	0.339669163786122	0.311455221111489	0.942465312210576	-0.835384492659119	0.973959802621902	0.998471178136698	2.46694611113466	0.425128133012973	0.355532551141359	0.344145023632541	0.0357563094818679	2.36412312235926	0.139016992565399	0	0	0	0
12	4.44089209850063e-16	0.158730315387532	0.447288242736694	0.123780524690976	0.412338452040139	0.686868718268933	1.9355363922464	0.598854316932616	1.62883492202423	0.509479697886761	0.0849248006549276	0.564041414218563	0.137798322460236	2.15007799264767	0.163942457352607	0	0	0	0
13	5.32907051820075e-16	0.209172672252119	0.388549714778186	0.917244053604835	1.0966210961309	0.85312241038668	1.58472168308432	4.18259984665143	4.08293418203117	0.415724525511359	0.147500380545681	0.00236848289487833	0.00274762680371452	12.3786783080143	0.00151810499389595	0	0	1	0
14	-7.105427357601e-16	0.141562046309225	0.435985368777622	0.0633817896380983	0.357805112106495	0.647426204220352	1.99395501663437	0.32408799620047	1.49382374896706	0.533524961529295	0.0773117868859638	0.753278540991156	0.169437626553692	1.94166326640041	0.19349388344497	0	0	0	0
15	-8.88178419700125e-17	0.178789841060682	0.610303948261727	-0.214325866761574	0.21718824043947	0.70675091719876	2.41251333210595	-0.947224969261115	0.783734971877522	0.49761497506242	0.0390952309724433	0.368268400496047	0.453332439814133	2.12546012567694	0.167138639305028	0	0	0	0
16	4.88498130835069e-16	-1.29509685610655	-0.3073833059936	0.617364888244575	1.60507843835752	-2.34664572616802	-0.556961989293824	1.25066850206754	2.65491681162238	0.043551641296703	0.59113641225055	0.24260039213056	0.0262701474233048	4.27607462044794	0.0390493898902446	0	0	0	0
17	6.43929354282591e-16	-0.847117305480258	0.0103498999827405	0.210613026392244	1.06808023185524	-1.16051381611691	0.0141789122329273	0.322587100164086	1.33573410675952	0.27570519996586	0.988996673736775	0.754377971827051	0.214438273503041	0.848429965694756	0.50151344858213	0	0	0	0
18	2.66453525910038e-16	0.18151172904559	0.517906492875801	0.0588327061204638	0.395227469950675	0.850213339701282	2.42590939591742	0.308103798366266	1.68997282087275	0.417256802899838	0.0382458126579465	0.765016929857293	0.125305231801697	2.77247539175839	0.102936097935102	0	0	0	0
19	-1.77635683940025e-16	-0.191130750371775	0.574149416129994	-0.512509447425614	0.252770719076155	-0.770775354001746	2.3153794907763	-2.31075625070453	0.930536462673693	0.460600344330722	0.0458392589600957	0.0461874239382738	0.3763856823622	2.46613117606863	0.128744582007241	0	0	0	0
20	6.66133814775094e-16	-0.451031312431978	-1.49618421548466	2.14442627248119	1.0992733694285	-0.396618808842536	-1.31568426625374	2.10830159993263	0.882432909829576	0.700891277169432	0.220816025633767	0.0642556840401647	0.400504019171215	2.22987146237362	0.154071781988346	0	0	0	0
21	3.99680288865056e-16	1.17623786946956	1.01074932391084	-0.339481865130158	-0.504970410688871	2.05763766026813	1.76814225077399	-0.663965216785089	-0.806397272816856	0.0697555316320365	0.110840668502418	0.523360818743274	0.440806880660965	2.80314077819122	0.100711429830687	0	0	0	0
22	7.105427357601e-16	-0.111396021017987	0.493855270895062	-0.136527303084713	0.468723988828336	-0.317553071368656	1.40781741260762	-0.435132134430872	1.21975665686443	0.758069737114225	0.192784251577236	0.673717415217242	0.253564644213763	0.75716148108936	0.545681636804712	0	0	0	0
23	-2.66453525910038e-16	0.12343812888399	0.497673941763402	-0.0299837851703359	0.344252027709076	0.537250474800204	2.16606946269708	-0.145904585824669	1.36777090747224	0.604125127622131	0.0584954075341763	0.887213285493118	0.204571226744103	1.84868491524242	0.208692053181032	0	0	0	0
24	3.5527136788005e-16	-0.343476077298919	0.648509705773341	-0.180869248145029	0.811116534927231	-1.10771259494748	2.09144804109789	-0.6521542655082	2.38793901438282	0.296718665783828	0.0660371324295659	0.530607383265163	0.0407024029871067	2.20380854547951	0.157215882059666	0	0	0	0
25	0	0.202377460054394	0.381019097176113	0.101998278494025	0.280639915615744	0.971909485905694	1.82982865165496	0.547660638370771	1.23033250473324	0.356497609939428	0.100532773103543	0.597246676233269	0.249768651359255	1.91283951425159	0.198060969658831	0	0	0	0
26	1.15463194561016e-15	0.745894762277343	-0.267925969807619	0.499856726499677	-0.513964005585286	1.43250540514609	-0.514557038524578	1.07329537775461	-0.901074695853758	0.185812883568482	0.619262960447654	0.311079859367303	0.391030269665528	0.79507105910297	0.52686793155372	0	0	0	0
27	1.33226762955019e-15	0.258331583501367	0.556423340793673	-0.279964754170376	0.01812700312193	0.898660357266189	1.93563478166905	-1.08887103233736	0.0575643313609406	0.392248172077727	0.084911400269364	0.304515103431056	0.955353820969261	1.73518941486814	0.229196502808379	0	0	0	0
28	1.77635683940025e-16	0.0200368956299568	0.275484374862919	0.0246505921929518	0.280098071425914	0.0799258846905716	1.09888940811912	0.109935860379726	1.01994443254933	0.938045726545389	0.300349928392503	0.914873289884694	0.33439529402833	0.582391762055603	0.641329900821991	0	0	0	0
29	2.66453525910038e-16	-1.42308321986603	-0.195595419776011	0.390572476639325	1.61806027672934	-2.20575634493481	-0.303169788096961	0.676836672242283	2.28945078670929	0.0548320375614041	0.768653349575303	0.515531861150278	0.0478258112458867	2.94901598538689	0.0908886426791575	0	0	0	0
30	-4.44089209850063e-17	0.824162763378688	-0.0967352772625454	0.995559304180794	0.0746612635395605	3.32634423753511	-0.390426316725959	4.4923785494433	0.275079936453906	0.00885406872744108	0.705304085955975	0.0015064743143585	0.789467385945108	8.18898034060066	0.00611852560709522	1	0	1	0
31	2.66453525910038e-16	-0.417694687053143	0.127881892016064	0.368157298552106	0.913733877621313	-1.52929203123828	0.468209829958788	1.50702305171749	3.05394054916691	0.160555667033245	0.650769494380539	0.166082897564672	0.0137099204127369	4.05353969172994	0.044539876214345	0	0	0	0
32	4.44089209850063e-16	-0.162767042097287	0.144903399949923	0.314098590522206	0.621769032569417	-0.510954682848975	0.454877534242452	1.10239416680424	1.781781221474	0.621683740864796	0.659973994409847	0.298903370774109	0.108480541403797	1.46386318116644	0.288579396035702	0	0	0	0
